Charles Le Danoys,-1
Robert Parsons (Doleman),76338717
Peter Wentworth,125834012
Smyth,122004815
"Paine, J., the Elder, la Chevaliere d'Eon",-1
John Seagrave,9009489
"Heard, Isaac, Sir",36186330
Fabius,102324835
Johannes Nydenna (Of Coblentz),-1
House Of The Brothers Of The Common Life,-1
Georg Rollenhagen,64079492
Johannes Horwer,-1
Giovanni Battista Di Lorenzo,66545612
Sebolt Bueheler,-1
Rahmatullah Bin Hasan Al-Mugallid,-1
Jacob Schropp,9347330
Stephan Huettaus,-1
Georg Muelich,-1
Lienhart Echinger,-1
Pancratius Holzschuh,-1
Johannes Dilling,-1
Johannes De Fulda,84748673
'Aziz Ibn Muhammad Al Kashani,-1
Jon Taunton,-1
O. Godrandus,-1
W. H. Black,13552375
Peter Le Neve,62331564
"Simes, N.P. Esq.",-1
"Braikenridge, George Weare",52605651
Jehan Lorin,-1
Mathias Rivalli,-1
Meon,-1
Ingrano Di Bratti,-1
Friano Degli Ubaldini,-1
Johannes de Fabis,-1
Vincenzo Bonardo,129394521
Marcantonio Da Carpo,129394521
Cambio D'alberto Cantelmi,-1
Cesare Nappi,46994031
Fra Leandro Alberti,-1
B. Catharina Da Bologna,-1
Francesco Boselli,-1
Silvestro Foschini,-1
Lorenzo Catani,-1
Nicola Belvisi,-1
Cherubino Ghirardacci,-1
Francesco Bosso,39612202
Laurentius de Sancto Processo,-1
Pompeo Vizani,3652801
Henricus de Gandavo,37045656
Fileno Dalle Tuate,-1
Paulo di Duccio Tosi,-1
D. Francesco Da Pisa,63763714
Marcello Malpighi,85044
Franciscus Hyppolitus Albertinus,-1
Valerio Rinieri,-1
Andrea Conti,233181852
Thomas Marinasius,-1
Bernardus Perger,46898743
Sigismundus,-1
Conradus Maltzfeld,-1
Johannes Snippe,-1
J. Broscyus,-1
Venczeslaus,-1
Andreas de Pos,-1
"Johannes Abbatis, de Reims",-1
Manus Recentior,-1
Ysaac,21329960
Johannes Keck,54963975
Georius Slaher de Ruprechtstorf,-1
Benedictus Acolitus,-1
Johannes Voegelin Hailbronnensis,-1
Antonius de Monteulmo,-1
[Rescriptum Per] Oswaldum Ramser Pastorem In Langene,-1
Manu Italica,-1
Simon Bredon,96800842
Cunrad de Plintham,-1
Erhardus,-1
"Albi, Henricus",71311486
Stefanus de Vreis,-1
Conradus Schoulter de Rotenburga,-1
Iohannes Zmora de Leznijcz,-1
Un Moine de L'abbaye de Ter Doest (?),-1
Un Moine De,61654850
Plusieurs Mains,-1
Ch. de Visch,-1
"Articuli 6-10, Ut Etiam Qui Sequitur, Manu Paulo R",-1
Regiomontanus,17261967
Kucharski,33158487
Johannes Scriniator Studens Scripsit,-1
Ab Eadem Manu Est Qua Isidori Pars Postrema.,-1
Chestreford,-1
Titoli In Arabo,-1
Manu Altera,-1
Laurentius Erlichmann,-1
Hermannus Sebech,-1
Gerhardus Prusen,-1
Peter Schmoltz,-1
Nycholaus de Halen,-1
Conradus de Breitschede,-1
Johannes de Fago,-1
Alia Manu,-1
Purchardus de Sludrina,-1
Pu,66477450
Bruning Pragis,-1
Manu Aliquantum Recentiore,-1
J. Broscius,-1
Petrus Johannes Clericus Ecclesie Strengenensis,-1
J,98930150
Olauus Johannis Guto,-1
Olauus,-1
"Obermeyerus, Paulus",-1
Jo. de Damiano de Dominis,-1
Johannes Filius Henrici Ladourie,-1
Verschiedene Hände,-1
J. de Dabrowka,-1
Georgius de Budissin,-1
Johannes de Franconia,-1
Fr. Johanne de Augea,-1
Manu Antiquiori,-1
Manu Saec. 12,-1
Manu Saec. 13,-1
Manu,74752836
Olauum Torstani,-1
William de Moerbeke,2471391
"""Scripta Per Me Bernardum S(cholae ?) Pistoiensis",-1
Jan Broscyus,-1
(2r) E Fue Inchomiciatto In Del M^O Cccc^O Xxxv Al,-1
Johannes Gherinx (Exc.),-1
Johannes Willisch,-1
Paulus de Wijvaras,-1
"Zigahnus, Paulus",-1
William Chelle (Precentor of Hereford And Mus. Bac. Oxon. 3 Ap. 1524),-1
Jodocus Mair de Dinkelspühel,-1
Bart. de Messana,-1
Jacobus de Milisapris,-1
"Pontenigo, Cominum de",-1
"Fabritius, Sebastianus, of Turin",-1
Praetorius,-1
Aliena Manu.,-1
Nicholaus {.01.02},-1
Desinit Manus Prima In Initio Cap. Iii. Lib. I.,-1
S,100185495
Johannes Glogowiensis,20108751
Jan Glogowczyk,20108751
Laurencius,-1
Arnoldus Dunkerinc,-1
Laurentius Rankghe Colberg,-1
"(Lib. I-Vi) Manu S. 13, (Lib. Vii-Vx) Manu S. 14",-1
Anthonius,-1
Nicolaus Swak,-1
"van Musschenbroek, Petrus",36769977
Regiomontan (?),-1
Regiomontanus (?),-1
Bartolomeus Julius (Julianus?) (Rec.),-1
Manu Secunda,-1
Danko,74040985
Johannes Textor de Stutgardia,-1
J. Picot,34671718
Von Späteren Händen {.01.02},-1
"Allievo di Giovanni Scala, school",-1
Paul of Olmütz (?),-1
Henricus de Munsterberg,-1
Alfred Sareshel,59109233
Gerard of Cremona,84814786
Albertus Kolaczek de Comprovnica,-1
Fr. Chrysogonus Krapf In Tegernsee (?),-1
"Brahe, Tycho [Autograph MS]",-1
Theodericus Gothalmanus,-1
Johannes de Roncuria,-1
Seruatius Tomlinger de Bauaria,-1
Seruacius de Monac,-1
Johannes Galassicus,-1
Donatus de Clugis,-1
Donatus de Monte (sive Clugis),-1
De La Même Main Qu'une Partie Du Manuscrit Et Que,-1
Robertus Grosseteste,90633393
Johannes de Monte (Perg) Studens Scripsit,-1
Tiberius Carmelita,-1
"Prunner, Georius",-1
Heinricus Murator De Rotenburg Vel De Win,-1
Johannes de Finezano,-1
Johannes Ambrosius de Venzago,-1
Franciscus Cicereus,-1
Nycolaus Newekirche,-1
Manu Saec. 9 Vel 10,-1
Manu Saec. 11,-1
Bernardinus Speronus de Alvarotis,-1
Guillelmus Feret,-1
Joannes de Legnitz,-1
Robertus Lowlworth,-1
J. Broscyus (Auf Seite 2),-1
Scripsit A. 1451 Frater Fridericus Professus S. Em,-1
Vielleicht Von Brechtl Geschrieben,-1
Vielleicht Von,-1
Ambrosius de Montenigro,-1
Johannes Muller,17261967
F. Edel,71836224
Johannes Cuspianus,-1
Franciscus Penia,64043702
"T.....Scalon (18, At the Top)",-1
Petrus Slaconis,-1
Joannes de Dabrowka,-1
Paulus Wladymirus (?),-1
Jacobus Boulleur (Ou Boullent ?),-1
Jo. Erigerius,-1
Forman,112401195
Manu Cujusdam Docti,-1
Schreibervermerk: Boto Me Scripsit (02r Unten),-1
Johannes de Bazyn,-1
Johannitius de Albeto,-1
Claude de Grandrue,60459449
Robert Emylton,-1
John Jones,97762193
Johannes Justinus de Angelis,-1
Frater Petrus,5224916
(Johann Virdung ?),-1
Johannes de Ilkusch,-1
Jacobus de Wolfram,-1
Nartinus de Nakel,-1
Willelmus Worcester,5284082
Johannes Somer,66901639
W. Wyrcester,-1
"Charles II, King of England",88984774
Paolo Da Lugo,-1
Antonio Possevino,64050358
Ulisse Mengulo,-1
Domenico Ilioneo,-1
Teofilo Eliti Da S. Elpidio,-1
Alessandro Maranini,-1
Paulus de Garessio,-1
Gio. Francesco Negri,-1
Giuseppe Guidicini,53211005
Davanzati Bernardo,7540244
Lodovicus Bologninus,-1
Cherubino Chirardacci,-1
Floriano Dolfi,88827037
Giovanni Philoteo Achillini,-1
Achille Bocchi,149878
Pietro Lamo,5071166
Paolo di Pellegrino Zambeccari,-1
Cornelio Cattaneo,-1
Tommaso Salaroli,-1
Hieronymo Caldarino,-1
Claudio Betti,19842659
Nicolo Macchelli,59201180
A. Martini,9856912
J.J. Hansoon,-1
Alexander Von Suchen,-1
Written In A Monastery,-1
Leon Baptist Alberti,29559625
Ernst Brotuff,25542332
Jacobus Dominus Petrus,-1
Giovanni Di Ghirigboro D'antonio Ghinghi,-1
Francesco Di Paolo Piccardi,-1
Carthusian Monk,100165483
Monk Of Chartreuse De Villeneuve-Les-Avignon,-1
"Alfonse, Count Of Poitiers And Toulouse",44658131
"Pierre Fabri, Apostolic Notary Of Avignon",-1
Francesco Petrarca,5000255
Alamanno Bianchetti,-1
Giovanni Maria Barbieri,73886425
Pontico Virunio (Carcano),-1
Pontico Virunio,61691256
Giambattista And Giangaleazzo Bottrigari,-1
Antonio Mannuci,-1
Petrus de Ausecte,-1
Fra Benedetto,100046691
Laurentius Anachorita,-1
Johannes de Reno,17160008
Guglielmo Capisacchi Da Narni,-1
Francesco Venimbeni de Fabriano,-1
Alessandro Padovani,83513191
Leone Cobelli,-1
D. Paulinus,62490280
Stefanus Tienitanus,-1
Iacobus Pieri de Chancellaris de Pistorio,-1
Giovanni Forteguerri Da Pistoia,-1
Ugo Franchini Taviani,-1
"Taviani, Cesare e Gio. Maria Franchini",-1
"Godi,Cesare",-1
Christophorus Mutianus Petroli,-1
Claudio di S. Matteo,-1
Giovanni Da Schio,61152543
Marcus Verriccius Venetus,-1
Gal. Trissino,-1
Marco Antonio Trissino,17227673
Leonardo Trissino,78660737
Enrico Bissari,28935054
Nicolo Baldi,58229831
"Gius., Matteo, Andrea E G. B. Capparozzo",-1
F. Testa,81770750
Marcus de Cribellaris,-1
Fr. Testa,-1
Francesco Testa,315174142
Pier Filippo Castelli,-1
Arnoldus,-1
Michelangelo Zorzi,-1
Hieronymus Borserius,-1
Iohannes Paulus Marincola,-1
Franciscus Montis,263906722
Simphoriam de Venetia,-1
Bartholomaeus Valdezochius,-1
Marcus Ant. Mauroceno,-1
Johannes de Camenago,-1
Paolo Fiolo,-1
Bartolomeo Ottoni Bresciano,-1
Marcus de Cribellariis,-1
Lazero Da Vinexia,-1
Ubertus Xl,-1
Kamillus de Pensauro,-1
Antonio,-1
Bertolommeo Tatto,-1
Johannes De Luca,59165237
Bartolommeo Di Francesco Chierico,-1
Chuido Di Ser Francesco Chuardi,-1
Nicolaus Antonius De Roccha De Cornu De Aquila,-1
Gough,79118398
Anthonnie Van Borgundien,-1
Ff. 1-137: Mari Jacob Willemssoensdr Van Dordrecht,-1
"Jacob Willemsz De Groot, Barber in Dordrecht, 1503, 1508, 1514",-1
"Utrecht, Rijksmuseum Het Catharijneconvent",152743245
Johan Van Wederden,-1
Ff. 1-186: Jan Janszn Die Scoemaker,-1
"Berlin, Staatsbibliothek Der Stiftung Preussischer Kulturbesitz",127296560
Leo Sibrandus (?),-1
Lodovicus de Madiis de Ferraria,-1
I. Pindemonte,-1
Garampi,29688607
Michele Rosa,83527030
Iano Planco,-1
Franciscus Antonius,88908024
Mattia Damiani,-1
Rafaello Maffei,7378031
Rafaello Maffei Iuniore,-1
Leonardus Tubicenus,-1
Dorotea Broccardi,-1
Guido de Campixiis de Papia,-1
Bart. Cavassico,-1
Conradus de Bensheim,-1
Eliakim Figlio di David,-1
Baldassare Bonifacio,64154214
Ali Bin Abd Al-Karim,-1
"Ruzo, Daniel",70248745
Thomas Presbiter,-1
"Galloway,Chalmer,Kalman",-1
Johannes Andreae,19687604
R De S.,64055977
Walter Day,78022673
Ludovicus Coelius Rhodiginus,89608307
Paolo de Grandis,29480068
A[Ntonius] Riccobonus,19931800
Francsco Brusoni,-1
Livio Francsco Brusoni,-1
Balth. Bonifacius,-1
Nicolaus Prampergensis,-1
Laurentius,-1
Lodovicus Boldu,-1
Joannis Baptista Confalonerius,-1
Ciro di Pers.,20490801
Gregorio Amaseo,27404549
Antonio Belloni,40209291
Iohannes Magno de Veneciis,-1
Giusto De' Conti,144637331
Johannes Swickerus,-1
Nicolo Aloj.,-1
Francisco de Trevisio,-1
Gian Domenico Bertoli,36640312
Leopoldo Zuccolo,-1
Petrus Aedus,-1
Florianus Candonius,-1
Franciscus Boninus,-1
Domenico Ongaro,-1
Paulus Bisantius,-1
Fabius de Porcia,-1
Karolus Guarnerius,-1
Girolamo Aleandro,17319843
Josephus Sporenus,-1
Cornelio Frangipane,61589841
Carlo Fabrizi,257134327
Robertus de Platea Constanciensis,-1
Bertolotus de Maynis,-1
"Jossi-Debrunner, H. F., Dr.",-1
Jean Du Chastelet,-1
Henricus Kelbelmeck,-1
Iohannes Iolus,-1
Matthaeus de Aquasparta,89499857
Pasquales de Monte,-1
Rogerus Trochart,-1
Tylemannios Hentzen,-1
Ezechias,21716609
Iacobus Textor,-1
Gunter,-1
John Vans,38460262
Johannes Kethmann,-1
Berinus de Pilis,-1
Gullelmus Maramauro,-1
Acursius Severius,-1
Petrus Delphinus,-1
Garofanus Tibertus,-1
Ludovicus Albus,-1
Bartholomaeus Gregorius de Perusio,-1
Nicolaus Ser Chechi de Fuschis de Tauxignano,-1
Petrus de Mathelica,-1
Baptista Panetius,-1
Francescus Marsellus Urbinas,-1
"Antoninus, of Florence",89209643
Franciscus Mitius,-1
Nicholaus de Sancto Hyminiano,-1
Johannes Centelles,-1
Raniero Degli Almerici Da Pesaro,-1
Symon de Grymnis,-1
Ianus Fantagucus,-1
Henricus Franciscus,56795390
G. Altadellus,-1
Johannes Sanlendus,-1
Stefano De Margano,-1
Bernard of Guartarg,-1
Antonio Colacchia De Roccha,-1
Monk Of Monte Cassino,36229172
School Of Nuremberg,135512032
Hermannius Venius,-1
Bernard,59875293
"For 2nd Text, Friar A.P. (Dominican)",-1
"Lelong, Isaac",5775096
"Copenhagen, Royal Library",129583371
"Six, Jan",46749523
"Arnhem, Openbare Bibliotheek",123221897
Utrecht University,240939743
Joseph Cornelisz,160621264
Simone Del Pozzo,-1
Gaspar Tudertinus,-1
V. Ercolani,-1
Platearius,14780021
Nic. Alexio,-1
Antonius Franciscus de Scariglis de Gualdo,-1
Janus Bigatini,-1
Nicolaus de Fulgineo,-1
Boverius,-1
Petrus Borgolochus,-1
Michaelis de Utino,-1
Antonius Manilius Brintus,-1
M. A. Bonciari,-1
Prospero Podiani,-1
Leo Cassinensis,-1
Andreas de Monteubiano de Perusio,-1
Iohannes Clenitola,-1
Fredericus Martim,-1
Balthasar Lotwiger,-1
"Sigismund Albich, Et Al.",-1
J.C. Mycropius,-1
"Robert, Of Cricklade",41783281
Walter de Engen,-1
"Reinhard, Count Of Solms",-1
Georg Mangoldt,-1
Victor Strigel,54132733
Niccolo. Riccius Spinosus,-1
Bart. San Vito,-1
Johannes Pontisella Of Cher,-1
Yvani Notary Of Verona,-1
Arizona State University,123652612
Bernardino Baldi,154604364
Johannes De Hamo Raguscinus,-1
Arnoldus de Monte,-1
Michele Knabuis,-1
Cristoforo Da Cortona,-1
O. Bandelli,39366729
Onofrio Baldelli,-1
Peregrinus Mediolanensis,-1
Hieronymus Pistoriensis,-1
Magrus Cristanus,-1
Perantonius Ser Matthei de Metellis,-1
Johannes Guidaloctus,-1
Raniero Degli Almerighi,-1
Jacobus Piccus Venetus,-1
Petrus Arpino,-1
Sebastianus Maccus Durantinus,-1
Giovanni Jacopo Leonardi di Montelabbate,-1
Antonio Nursini Pesarese,-1
Wouter Jan Wynmanszn,-1
"Marcus, Jacob",22239224
Wernerus Dictus de Mynne,-1
B. Ludger,30329941
Nuns In Saint Agnes Monastery In Trier,-1
Nicolaus Of Haymonia (Hammonia?),-1
Hieronymus Boner,100225976
"John, the Spaniard",-1
Jo. Cartzanus,-1
Michael Servetus,46767173
Guillaume Postel,64030773
"Jacobus, Son Of Petrus De Ribis",-1
Heumann,79080705
"Robert, Of Marchia",-1
"William, Of Hales, Thomas,Of Wile",-1
Monastery In Zwolle (Netherlands),-1
"William, Of Devon",46627023
Saint Tecla,54068793
William Turnout (A Franciscan),-1
John Mallard,103544840
John Semour (Franciscan Monk),-1
"Pettrucius Ubaldinus, Of Florence",-1
Federico Bonaventura,6101655
Bernardo Tasso,54258258
Cesare Caporali,44288580
Proficenti,-1
Abbey,140172531
Marginal Notes Autograph,-1
"Johannes Campions,Arn. Camp.",-1
Gossuins Lecaucie,-1
"Clarke, Frederick",58005323
"de Berney, Gerard",-1
'Abd Al-Rahman B. Al-Hasan B. 'Abd Allah Al-Sa,-1
Tuma B. Abi Mansur,-1
Abu 'L-Mutahhar Muhammad B. Abi 'L-Mutahhar Ah,-1
Mas'ud B. As'ad B. Abi 'L-Manaqjib B. Al-Kafi.,-1
As'ad B. Tahir B. Zakariya' Al-Shinfarani.,-1
Muhammad B. Sadaqa B. Rajab,-1
Al-Husain B. 'Umar B. Nasr B. Al-Hani-Baz.,-1
Muhammad B. 'Umar B. Abi Bakr Al-Maqdisi,-1
Salih B. Abi Bakr B. Al-Marzuban Al-Urmawi.,-1
Muhammad B. Mansur B. Khalifa B. Mahal,-1
Sarshasp B. 'Umar Al-Katib,-1
'Abd Al-Jami' B. 'Abd Al-Rahman B. Muhammad B.,-1
'Umar B. Qazim B. Mansur B. Al-Mu'addib,-1
Ibrahim B. Jama'a B. 'Ali,-1
'Umar B. Ibrahim B. 'Abd Al-Rahman Al-Shafi'i,-1
Muhammad B. Ahmad B. 'Abd Allah Al-Qudsi Al-Sa,-1
'Abd Al-Rahman B. 'Ali B. Abi 'L-Hasan B. Abi,95367985
Yusuf B. Ibrahim B. Abi 'L-Mukarram,-1
Ahmad B. Yahya B. 'Abd Al-'Azim B. Samsam Al-A,-1
Muhammad B. 'Abd Al-Rahim B. Muhammad B. 'Abd,89855407
Al-Hasan B. 'Abd Al-Rahman B. Yahya Al-Haghrib,-1
Hasan B. Muhammad B. 'Abd Allah Al-Ma'arri,-1
Ahmad B. 'Abd Rabb Al-Nabi Al-Sharabi Al-Nasik,-1
Muhammad B. Muhammad B. Sulaiman,96966674
Ahmad B. Muhammad B. Ahmad Al-Basi Al-Shafi'i,-1
Muhammad B. Muhammad B. 'Ali Al-Khatib,33889061
Muhammad B. Ahmad Al-Tanukhi.,68941158
Muhammad B. 'Umar Al-Shuja,-1
Mahmud B. Ahmad B. Muhammad B. Khatib Al-Dahsh,-1
Abu 'L-Tahir Muhammad B.Hasan B.'Ali B.'Abd Al,-1
'Umar B. Muhammad B. Muhammad B. Al-Husaini Al,68821229
Muhammad B. Ahmad B. Hasan Al-Babi Al-Shafi'i.,-1
'Abd Al-Karim Al-Hanafi,-1
'Abd Allah B. Salama B. Al-Baha' Al-Samiri Al-,-1
"*This Copy Is Stated To Be An Autograph, But This",-1
Muhammad B. Qasim B. Ahmad,100277971
'Abd Al-Karim B. 'Abd Al-Wasi' Al-Farkali Al-T,-1
Autograph. No other copyappears to be recorded.,-1
Isma'il B. Ward B. 'Abd Allah Al-Naqqash Al-Ma,-1
Muhammad B. Ahmad B. Muhammad B. Al-Zaki.,89661385
'Ali B. Jabir Al-Qurashi Al-Hashimi,-1
Ahmad B. Matar B. Muhammad B. Khadim B. Rashid,-1
'Abdu B. Muhammad B. 'Abdin Sa'd Al-Din Al-Suf,-1
[ ] B. Muhammad B. Sahl Al-Mu'afiri Al-Ish,-1
Yusuf B. 'Abd Al-Jabbar B. 'Amr Al-'Abdari,-1
Abu Mansur Mauhub B. Ahmad Al-Jawaliqi.,-1
'Umar B. 'Ali B. Abi Nasr B. Hamid.,-1
Nasr B. Muhammad B. 'Abd Allah B. Ja'far.,-1
Muhyi Al-Din Abu Zakariya' Yahya B. Sharaf B. Muri Al-Nawawi,-1
Ahmad B. Muhammad B. Ahmad B. Abniyamin Al-Haf,-1
'Ali Al-Kharrat,-1
Hasan B. Aidghadi Al-Hudhaili,-1
Ibn Al-Ghulam,45889706
Muhammad B. Muhammad B. 'Ali,95154093
Abu 'L-Muhasin Muhammad B. Sa'd B. Muhammad B.,-1
Ahmad B. Qaraja Al-Maidani,-1
Muhammad B. Hasan B. 'Uthman B. Muhammad B. Ah,-1
Husain B. Abi 'L-Faraj B. Muhammad Al-Khatib,-1
'Ali B. Al-Hasan B 'Ali Al-'Iraqi Al-Hanafi,-1
'Ali B. Muhammad B. Al-Hasan Al-Bistami,-1
Muhammad B. Abi 'Lfath B. Abi 'L-Hasan B. Abi,-1
Uthman B. Muhammad B. Nahid Al-Halabi,-1
'Ali B. Balban Al-Halabi Al-Jashankar,-1
Muhammad B. 'Uthman B. 'Ali Al-Salamani,-1
'Abd Al-Qadir B. Muhammad B. Muhammad Al-Azhar,-1
Qutlu Khwaja B. 'Abd Allah Al-Turki,-1
Ahmad B. Muhammad B. Abi Bakr Al-Qastallani,-1
Muhammad B. Hasan Al-Ramzi. No Other Copy Appe,-1
Yusuf B. Muhammad B. Muhammad Al-Khatib Al-Han,-1
Al-Hasan B. Yusuf B. Al-Hasan B. 'Abd Al-'Aziz,-1
Abu 'L-Fath Muhammad B. Dawud B. Al-Asyad.,-1
'Umar B. 'Ali B. Faris Al-Hanafi [Siraj Al-Din,-1
Ahmad B. Muhammad B. Ahmad B. 'Ubaid Allah.,122088668
'Abd Al-Samad B. 'Abd Al-Rahman B. Mas'ud [Al-,-1
Ahmad B. Muhammad Al-Ba'li Al-Hanafi,-1
Ahmad B. Hasan Al-Haithami.,-1
Ahmad B. Muhammad B. Husain.,32031185
'Abd Al-Rahman Al-Fuwi.,-1
Ummat(?) B. 'Adil Al-Mar'ashi Al-Hanafi. No Ot,-1
Ya'qub B. 'Uthman B. 'Isa.,-1
Abu Bark B. 'Umar B. Abi Bakr B. 'Umar.,-1
'Uthman B. Yusuf B. Muhammad B. Arslan Al-Hana,-1
'Alib. Ahmad B. Muhammad Al-Khujandi,-1
Mahmud B. Muhammad B. Sulaiman,-1
Al-Hasan B. Taiyab B. Yusuf B. Taiyab Al-'Iraq,-1
Sulaiman B. Dawud B. Sulaiman B. Salih Al-Hana,-1
'Uthman B. Yusuf B. 'Ali.,-1
Muhammad B. Muhammad B. Sulaiman Al-Mu'adhdhin,-1
'Ali B. Aiyub Al-Maqdisi,-1
Muhammad B. Muhammad B. Muhammad B. Muhammad B,100174240
Ibrahim B. Ahmad B. Muhammad B. 'Izz Al-Din Al,-1
Muhammad B. Muhammad B. 'Ali Al-Qadiri,22130286
Muhammad B. Ahmad B. Abi Bakr B. Isma'il B. Sa,-1
Abu 'L-Durr Al-Saifi,-1
Ahmad B. Ibrahim B. 'Umar B.'Abd Al-Rahim B.'U,-1
Hasan B. 'Ali B. Ibrahim B. Mahmud Al-Mardawi,-1
Muhammad B. Hajji Al-Khairi Al-Shafi'i,-1
Yahya B. 'Abd Al-Ghani B. 'Ali Al-Imam. No Oth,-1
'Ali B. Sudun B. 'Abd Allah Al-Ibrahimi Al-Han,-1
'Uthman B. Abi Bakr B. Sharif B. Muhammad B. S,-1
Dawud B. Sulaiman Al-Balaqawi,-1
Muhammad B. Hasan B. Mas'ud Al-Maqdisi Al-Qadi,-1
Muhammad B. Muhammad B. Muhammad B. Ahmad B. ',100174240
Muhammad B. 'Ali B. Muhammad Al-Bakri Called ',-1
P. Ireneo Affo,-1
Ercole Crescimbeni,-1
"Severino da Cingoli, Ulisse",23073510
Luca Contile,38088467
Guido Opraecentor,-1
"William Thornbill, Of York",-1
Johannes Beauer,-1
D. Fulco,32794868
Matthew Paris,67731829
Johannes Celston,-1
"Humphries, Precentor",-1
"Alexander, Cantor",-1
Ludovicus Sandeus,-1
Fine Calligraphy,143566693
Suls Character,-1
Copied A.H. 876,-1
Some Marginal Notes In Armenian,-1
Robert of Brunne,288517115
With An Iron Pen Or Style,-1
P. Testarduae,-1
The Same Character As Doomsday Book,-1
Nichols Sehun,-1
Francis Protune,-1
"Arnold, De Zurphania (German)",-1
Thomas Cranmer,2485707
"William, De Dice (Served At St Edmund)",-1
Bernard Petrus De Basil,-1
Johannes De Calomonte Of Flanders,-1
Marin Sanudo,71431194
Marin Sanuto,71431194
Antonius Nicolaus de Firmo,-1
P. Felice Petrelli Da Mogliano,-1
Francesco Ricci,5311356
Felice Petrelli,-1
Orazio Civalli di Macerata,-1
Salvatore Bartolucci,4561452
Ludovico Da Pietralunga,16347214
Mariotto,62605466
Henricus de Aernhem,-1
Egidius Li Muisis,-1
Theodricus Ubach,-1
Petrus de Rivo,-1
Raoul de Rivo,79254362
Johannes Dammaech Cameracensis,-1
Petrus Gilbertus,15110594
Livinus de Mechlinia,-1
Johannes de Yride,-1
Iohannes Boes de Loscastro,-1
Adrianus Mes,-1
Walterus Rumelans,-1
Iohannes Fiquetus,-1
Joannes Piscatores,-1
Petrus Caltiseres de Brekelvelde,-1
Nicholaus de Dyest,-1
"Robert, Son Of Ralph, Disciple Of Robert Bonus",-1
Richard Fryseby,-1
John Fabri,17366434
"Johannes Roricius, Of Spain",-1
Friar John Fabri,-1
Friar Martin,41863451
"Wolfenbüttel, Herzog-August-Bibliothek",125059269
"Doedes, J. I.",12090816
Ledeboer,137619858
"Clignett, Jacob Arnold",76597685
Lodewijc Seldenrijc,-1
Ghijsbert Beynop,-1
Gaufredus Chamber,-1
"Johannes Stagnensis, Of Florence",-1
M. Aw,125040127
Henric Coloniensis,-1
Muhammed Husain Raza(Copied In 950 A.H.),-1
Johannes Jacob De Vigliano,-1
"Brotherton, Sir Edward Allen (Roundhay Hall)",-1
Large Gothic Characters,-1
"de Marsac, M. T.",-1
"Lodovico Petrucci, Of Ubaldini",-1
Rogerus de Valencenis,-1
Arnoldus de Hamme,-1
R. P. Theodoricus,-1
Johannes Pollart,-1
Antonius Moreau,15577866
Johannes Cnueghe,-1
Francois Hourez,-1
Anthonius de Bergis,-1
Jean Van Stryen,-1
Antoine Papin,-1
Josse Arnoit,-1
Adrianus Paulus de Antwerpia,-1
Johannes Hokelum,-1
Segerus Everardus de Waelwyck,-1
Arnoldus Cortte,-1
Wilhelmus Scelken,-1
Martinus Numenius,-1
Desiderius Iohannes Novi Castri,-1
Gerardus Gelrie In Aerschot,-1
Johannes Urentisferrus Cartusiensis,-1
Iudocus Carpentarius,-1
Johannes de Lantschots,-1
Cornelius,100226923
Jacobus Boechaldiensis,-1
Iacobus Rotarius de Boccha,-1
Mathie de Dalen,-1
Adam Kubellin,-1
Tomsonus,-1
Lambertus Cools,-1
Petrus Brassart,-1
Anthoonius Hoents,-1
Ada Dweluewers,-1
B. de Couroubles,-1
Heynricus Ade,-1
"Egidius Suibelle, C.",-1
Gherardus Iohannes,-1
Iohannes Petrus Scrinificis,-1
Iacobus Baenst,-1
Poncianus Petrus,-1
Iohannes Goswinus,-1
Livinus de Jonchere,-1
Tilmannus Stertz,-1
Johannes Bivouden,-1
Beuckel,175702838
Franciscus Witspaen Aldenardensis,-1
Thomas Walterius Tirinius,-1
M. A. V. R.,264754576
A. Lapide,106970261
Johannes Aerl,-1
Ade de Limborch,-1
Petrus de Boostenzuren,-1
Nicolaus de Palude,-1
Viglius,-1
Henricus Suer de Herbisteyn,-1
F. de Villegas,251042585
